content_tape_id,segment_no,tape_duration_sec,break_sec,promo_sec
2035.0,2.0,730.0,0.0,0
2035.0,10.0,830.0,308.0,0
5796.0,1.0,827.0,420.0,0
5796.0,2.0,918.0,420.0,0
5796.0,3.0,838.0,0.0,0
5796.0,4.0,648.0,0.0,0
5796.0,5.0,885.0,0.0,0
5796.0,6.0,712.0,0.0,0
5796.0,7.0,661.0,420.0,0
5796.0,8.0,536.0,420.0,0
5796.0,9.0,510.0,245.00000000000003,0
5796.0,10.0,626.0,245.00000000000003,0
5796.0,11.0,685.0,224.0,0
12685.0,1.0,630.0,350.00000000000006,0
12685.0,2.0,844.0,0.0,0
12685.0,3.0,695.0,420.0,0
12685.0,4.0,503.0,420.0,0
12685.0,5.0,634.0,0.0,0
12685.0,6.0,568.0,0.0,0
12685.0,7.0,767.0,210.0,0
6331.0,12.0,620.96,315.0,0
6331.0,1.0,721.96,315.0,0
6331.0,3.0,779.96,0.0,0
6331.0,2.0,617.96,420.0,0
6331.0,11.0,917.96,0.0,0
6331.0,10.0,931.96,420.0,0
6331.0,9.0,905.96,420.0,0
6331.0,8.0,1337.96,420.0,0
6331.0,7.0,891.96,420.0,0
6331.0,6.0,1071.96,0.0,0
6331.0,5.0,898.96,420.0,0
6331.0,4.0,849.96,69.99999999999999,0
2625.0,11.0,661.0,384.99999999999994,0
2625.0,10.0,632.0,0.0,0
2625.0,9.0,623.0,384.99999999999994,0
2625.0,8.0,688.0,0.0,0
2625.0,7.0,865.0,0.0,0
2625.0,6.0,616.0,420.0,0
2625.0,5.0,913.0,420.0,0
2625.0,4.0,612.0,420.0,0
2625.0,3.0,659.0,420.0,0
2625.0,2.0,872.0,0.0,0
2625.0,1.0,929.0,0.0,0
13395.0,1.0,802.0,420.0,0
13395.0,2.0,866.0,0.0,0
13395.0,3.0,808.0,420.0,0
13395.0,4.0,624.0,420.0,0
13395.0,5.0,687.0,0.0,0
13395.0,6.0,538.0,0.0,0
13395.0,7.0,567.0,0.0,0
13395.0,8.0,576.0,420.0,0
13395.0,9.0,499.0,182.0,0
13395.0,10.0,774.0,182.0,0
9499.0,1.0,975.6,476.0,0
9499.0,2.0,934.36,0.0,0
9499.0,3.0,903.56,420.0,0
9499.0,4.0,886.4,420.0,0
9499.0,5.0,744.76,420.0,0
9499.0,6.0,788.28,0.0,0
9499.0,1.0,969.96,0.0,0
9499.0,2.0,721.16,420.0,0
9499.0,3.0,863.64,182.0,0
9499.0,4.0,517.84,182.0,0
1762.0,1.0,694.96,336.00000000000006,0
1762.0,2.0,704.96,336.00000000000006,0
1762.0,3.0,731.96,0.0,0
1762.0,4.0,744.96,420.0,0
1762.0,5.0,696.96,420.0,0
1762.0,6.0,641.96,0.0,0
1762.0,7.0,651.96,0.0,0
1762.0,8.0,780.96,371.0,0
1762.0,9.0,739.96,371.0,0
1762.0,10.0,1026.96,0.0,0
11216.0,1.0,746.0,420.0,0
11216.0,2.0,694.0,420.0,0
11216.0,3.0,696.0,0.0,0
11216.0,4.0,838.0,0.0,0
11216.0,5.0,739.0,420.0,0
11216.0,6.0,810.0,0.0,0
11216.0,7.0,727.0,0.0,0
11216.0,8.0,618.0,420.0,0
11216.0,9.0,781.0,98.0,0
11216.0,10.0,807.0,420.0,0
11216.0,11.0,597.0,420.0,0
11216.0,12.0,746.0,56.0,0
11181.0,2.0,688.0,392.0,0
11181.0,1.0,758.0,0.0,0
11181.0,6.0,667.0,392.0,0
11181.0,5.0,624.0,0.0,0
11181.0,4.0,790.0,420.0,0
11181.0,3.0,601.0,420.0,0
11181.0,10.0,772.0,0.0,0
11181.0,9.0,806.0,0.0,0
11181.0,8.0,631.0,0.0,0
11181.0,7.0,602.0,329.0,0
11181.0,11.0,553.0,329.0,0
6605.0,1.0,831.24,0.0,0
6605.0,2.0,900.76,420.0,0
6605.0,3.0,851.36,182.0,0
6605.0,4.0,829.88,420.0,0
6605.0,5.0,926.28,420.0,0
6605.0,6.0,1027.08,420.0,0
6605.0,7.0,1080.72,175.00000000000003,0
6605.0,8.0,833.16,175.00000000000003,0
1192.0,10.0,644.96,245.00000000000003,0
1192.0,9.0,794.96,245.00000000000003,0
1192.0,8.0,758.96,420.0,0
1192.0,3.0,812.96,0.0,0
1192.0,2.0,690.96,420.0,0
1192.0,7.0,646.96,420.0,0
1192.0,6.0,714.96,420.0,0
1192.0,5.0,737.96,0.0,0
1192.0,4.0,681.96,0.0,0
1192.0,1.0,602.96,0.0,0
12683.0,1.0,984.0,420.0,0
12683.0,2.0,896.0,0.0,0
12683.0,3.0,769.0,420.0,0
12683.0,4.0,652.0,420.0,0
12683.0,5.0,672.0,0.0,0
12683.0,6.0,561.0,0.0,0
12683.0,7.0,603.0,420.0,0
12683.0,8.0,585.0,139.99999999999997,0
12683.0,9.0,739.0,139.99999999999997,0
300.0,1.0,776.96,279.99999999999994,0
300.0,2.0,704.96,279.99999999999994,0
300.0,3.0,631.96,0.0,0
300.0,4.0,747.96,0.0,0
300.0,5.0,765.96,420.0,0
300.0,6.0,664.96,420.0,0
300.0,7.0,711.96,182.0,0
300.0,8.0,755.96,182.0,0
16585.0,1.0,852.0,398.99999999999994,0
16585.0,2.0,955.0,398.99999999999994,0
16585.0,3.0,842.0,0.0,0
16585.0,4.0,807.0,0.0,0
16585.0,5.0,803.0,420.0,0
16585.0,6.0,609.0,420.0,0
16585.0,7.0,683.0,203.0,0
16585.0,8.0,610.0,0.0,0
16585.0,9.0,543.0,203.0,0
11774.0,1.0,604.0,420.0,0
11774.0,2.0,632.0,0.0,0
11774.0,3.0,687.0,0.0,0
11774.0,4.0,554.0,420.0,0
11774.0,5.0,650.0,0.0,0
11774.0,6.0,884.0,420.0,0
11774.0,7.0,608.0,420.0,0
11774.0,8.0,650.0,0.0,0
11774.0,9.0,477.0,0.0,0
11774.0,10.0,564.0,238.0,0
11774.0,11.0,510.0,238.0,0
11774.0,12.0,602.0,98.0,0
9810.0,1.0,772.0,364.0,0
9810.0,2.0,780.0,420.0,0
9810.0,3.0,604.0,420.0,0
9810.0,4.0,774.0,0.0,0
9810.0,5.0,833.0,0.0,0
9810.0,6.0,648.0,420.0,0
9810.0,7.0,565.0,420.0,0
9810.0,8.0,751.0,0.0,0
9810.0,9.0,962.0,0.0,0
9810.0,10.0,557.0,329.0,0
9810.0,11.0,879.0,0.0,0
9810.0,12.0,769.0,329.0,0
15907.0,1.0,905.0,0.0,0
15907.0,9.0,486.0,0.0,0
15907.0,8.0,566.0,420.0,0
15907.0,7.0,795.0,420.0,0
15907.0,6.0,786.0,420.0,0
15907.0,5.0,733.0,0.0,0
15907.0,4.0,870.0,0.0,0
15907.0,3.0,849.0,420.0,0
15907.0,2.0,907.0,182.0,0
15907.0,11.0,626.0,322.0,0
15907.0,10.0,737.0,322.0,0
7405.0,1.0,813.96,0.0,0
7405.0,9.0,719.96,420.0,0
7405.0,8.0,654.96,0.0,0
7405.0,7.0,643.96,420.0,0
7405.0,6.0,757.96,420.0,0
7405.0,5.0,762.96,0.0,0
7405.0,4.0,656.96,420.0,0
7405.0,3.0,737.96,0.0,0
7405.0,2.0,688.96,420.0,0
7405.0,12.0,784.96,420.0,0
7405.0,11.0,859.96,0.0,0
7405.0,10.0,780.96,196.0,0
820.0,1.0,823.0,420.0,0
820.0,2.0,734.0,420.0,0
820.0,3.0,802.0,0.0,0
820.0,4.0,605.0,0.0,0
820.0,5.0,880.0,420.0,0
820.0,6.0,736.0,0.0,0
820.0,7.0,631.0,420.0,0
820.0,8.0,753.0,0.0,0
820.0,9.0,687.0,420.0,0
820.0,10.0,938.0,420.0,0
820.0,11.0,895.0,42.00000000000001,0
11893.0,1.0,957.0,322.0,0
11893.0,2.0,664.0,322.0,0
11893.0,3.0,679.0,0.0,0
11893.0,4.0,647.0,0.0,0
11893.0,5.0,849.0,420.0,0
11893.0,6.0,692.0,420.0,0
11893.0,7.0,480.0,189.0,0
11893.0,8.0,783.0,0.0,0
11893.0,9.0,380.0,189.0,0
823.0,1.0,614.0,210.0,0
823.0,2.0,772.0,0.0,0
823.0,3.0,729.0,0.0,0
823.0,4.0,731.0,420.0,0
823.0,5.0,544.0,420.0,0
823.0,6.0,555.0,420.0,0
823.0,7.0,776.0,420.0,0
823.0,8.0,578.0,0.0,0
823.0,9.0,680.0,0.0,0
823.0,10.0,730.0,139.99999999999997,0
12253.0,1.0,727.0,350.00000000000006,0
12253.0,2.0,712.0,0.0,0
12253.0,3.0,547.0,350.00000000000006,0
12253.0,4.0,695.0,420.0,0
12253.0,5.0,754.0,420.0,0
12253.0,6.0,583.0,0.0,0
12253.0,7.0,689.0,0.0,0
12253.0,8.0,588.0,245.00000000000003,0
12253.0,9.0,658.0,245.00000000000003,0
12253.0,10.0,702.0,0.0,0
5993.0,1.0,1015.72,350.00000000000006,0
5993.0,2.0,1067.76,420.0,0
5993.0,3.0,1183.52,420.0,0
5993.0,4.0,1297.48,420.0,0
5993.0,5.0,969.68,0.0,0
5993.0,1.0,1054.08,420.0,0
5993.0,2.0,1102.6,420.0,0
5993.0,3.0,966.24,420.0,0
5993.0,1.0,840.48,357.0,0
5993.0,2.0,877.16,0.0,0
5993.0,3.0,1002.0,0.0,0
5993.0,4.0,375.84,357.0,0
15913.0,2.0,1131.0,420.0,0
15913.0,1.0,1016.0,0.0,0
15913.0,6.0,432.0,420.0,0
15913.0,5.0,729.0,420.0,0
15913.0,4.0,1327.0,0.0,0
15913.0,3.0,828.0,420.0,0
15913.0,11.0,811.0,0.0,0
15913.0,10.0,467.0,420.0,0
15913.0,9.0,773.0,0.0,0
15913.0,8.0,773.0,126.0,0
15913.0,7.0,399.0,420.0,0
6963.0,1.0,1005.96,0.0,0
6963.0,2.0,656.96,420.0,0
6963.0,3.0,671.96,420.0,0
6963.0,4.0,685.96,420.0,0
6963.0,5.0,792.96,420.0,0
6963.0,6.0,702.96,0.0,0
6963.0,7.0,926.96,0.0,0
6963.0,8.0,678.96,420.0,0
6963.0,9.0,630.96,420.0,0
6963.0,10.0,732.96,0.0,0
6963.0,11.0,784.96,0.0,0
3999.0,1.0,916.28,420.0,0
3999.0,2.0,908.76,420.0,0
3999.0,3.0,886.24,0.0,0
3999.0,4.0,907.88,0.0,0
3999.0,5.0,911.72,420.0,0
3999.0,6.0,988.84,420.0,0
3999.0,7.0,892.64,420.0,0
3999.0,8.0,763.12,420.0,0
3999.0,9.0,956.12,0.0,0
3999.0,10.0,823.28,196.0,0
9335.0,1.0,847.2,343.0,0
9335.0,2.0,765.24,343.0,0
9335.0,3.0,989.48,0.0,0
9335.0,4.0,920.28,420.0,0
9335.0,5.0,786.52,420.0,0
9335.0,6.0,923.92,420.0,0
9335.0,1.0,967.08,0.0,0
9335.0,2.0,803.68,420.0,0
9335.0,3.0,940.4,224.0,0
9335.0,4.0,785.52,224.0,0
9335.0,5.0,513.64,0.0,0
13213.0,1.0,824.0,420.0,0
13213.0,2.0,1044.0,420.0,0
13213.0,3.0,794.0,0.0,0
13213.0,4.0,793.0,0.0,0
13213.0,5.0,715.0,420.0,0
13213.0,6.0,684.0,0.0,0
13213.0,7.0,800.0,0.0,0
13213.0,8.0,543.0,420.0,0
13213.0,9.0,459.0,266.0,0
13213.0,10.0,819.0,238.0,0
13213.0,11.0,565.0,266.0,0
452.0,1.0,957.0,308.0,0
452.0,2.0,888.0,420.0,0
452.0,3.0,1031.0,0.0,0
452.0,4.0,763.0,420.0,0
452.0,5.0,693.0,420.0,0
452.0,6.0,955.0,420.0,0
452.0,7.0,774.0,0.0,0
452.0,8.0,747.0,0.0,0
452.0,9.0,411.0,224.0,0
452.0,10.0,811.0,224.0,0
8558.0,5.0,885.96,392.0,0
8558.0,4.0,986.64,420.0,0
8558.0,3.0,928.0,420.0,0
8558.0,2.0,887.36,0.0,0
8558.0,7.0,906.84,420.0,0
8558.0,6.0,790.08,420.0,0
8558.0,8.0,900.04,0.0,0
8558.0,1.0,938.92,126.0,0
12950.0,9.0,674.0,357.0,0
12950.0,8.0,778.0,0.0,0
12950.0,7.0,745.0,357.0,0
12950.0,6.0,630.0,420.0,0
12950.0,1.0,1015.0,0.0,0
12950.0,5.0,844.0,420.0,0
12950.0,4.0,880.0,420.0,0
12950.0,3.0,722.0,0.0,0
12950.0,2.0,966.0,420.0,0
12950.0,11.0,600.0,238.0,0
12950.0,10.0,795.0,0.0,0
12230.0,1.0,777.16,301.0,0
12230.0,2.0,734.0,301.0,0
12230.0,3.0,771.64,420.0,0
12230.0,4.0,853.92,420.0,0
12230.0,5.0,787.04,0.0,0
12230.0,6.0,1040.8,420.0,0
12230.0,7.0,810.28,0.0,0
12230.0,8.0,754.4,420.0,0
12230.0,9.0,959.44,0.0,0
12139.0,1.0,916.0,420.0,0
12139.0,2.0,1129.0,420.0,0
12139.0,3.0,787.0,420.0,0
12139.0,4.0,767.0,0.0,0
12139.0,5.0,986.0,0.0,0
12139.0,6.0,666.0,420.0,0
12139.0,7.0,782.0,0.0,0
12139.0,8.0,788.0,0.0,0
12139.0,9.0,717.0,420.0,0
12139.0,10.0,576.0,420.0,0
12139.0,11.0,687.0,154.0,0
3460.0,12.0,755.32,329.0,0
3460.0,3.0,748.88,329.0,0
3460.0,2.0,641.96,0.0,0
3460.0,1.0,636.44,420.0,0
3460.0,11.0,700.24,420.0,0
3460.0,10.0,931.28,0.0,0
3460.0,9.0,646.48,0.0,0
3460.0,8.0,676.28,420.0,0
3460.0,7.0,605.8,0.0,0
3460.0,6.0,674.68,420.0,0
3460.0,5.0,615.0,0.0,0
3460.0,4.0,542.76,139.99999999999997,0
357.0,1.0,605.96,350.00000000000006,0
357.0,2.0,721.96,350.00000000000006,0
357.0,3.0,819.96,0.0,0
357.0,4.0,658.96,420.0,0
357.0,5.0,658.96,420.0,0
357.0,6.0,667.96,0.0,0
357.0,7.0,649.96,0.0,0
357.0,8.0,539.96,146.99999999999997,0
357.0,9.0,692.96,146.99999999999997,0
12665.0,1.0,1075.0,546.0,0
12665.0,2.0,850.0,420.0,0
12665.0,3.0,764.0,420.0,0
12665.0,4.0,775.0,0.0,0
12665.0,5.0,899.0,0.0,0
12665.0,6.0,900.0,0.0,0
12665.0,7.0,626.0,420.0,0
12665.0,8.0,516.0,420.0,0
12665.0,9.0,481.0,0.0,0
12665.0,10.0,717.0,98.0,0
9140.0,5.0,671.8,371.0,0
9140.0,4.0,680.6,371.0,0
9140.0,3.0,754.36,0.0,0
9140.0,2.0,639.48,0.0,0
9140.0,1.0,612.08,420.0,0
9140.0,5.0,796.36,420.0,0
9140.0,4.0,926.72,0.0,0
9140.0,3.0,1049.88,420.0,0
9140.0,2.0,1012.04,420.0,0
9140.0,1.0,968.84,0.0,0
9140.0,7.0,379.04,175.00000000000003,0
9140.0,6.0,653.32,175.00000000000003,0
9557.0,1.0,1251.96,490.00000000000006,0
9557.0,2.0,1325.84,420.0,0
9557.0,3.0,1256.68,420.0,0
9557.0,4.0,1400.6,420.0,0
9557.0,1.0,1232.64,420.0,0
9557.0,2.0,1320.76,420.0,0
9557.0,3.0,1073.2,420.0,0
9557.0,4.0,983.8,0.0,0
12513.0,1.0,970.0,420.0,0
12513.0,2.0,861.0,420.0,0
12513.0,3.0,863.0,0.0,0
12513.0,4.0,885.0,0.0,0
12513.0,5.0,668.0,420.0,0
12513.0,6.0,700.0,420.0,0
12513.0,7.0,808.0,0.0,0
12513.0,8.0,509.0,0.0,0
12513.0,9.0,510.0,287.0,0
12513.0,10.0,682.0,287.0,0
12679.0,1.0,880.0,0.0,0
12679.0,2.0,728.0,0.0,0
12679.0,3.0,702.0,420.0,0
12679.0,4.0,750.0,0.0,0
12679.0,5.0,511.0,420.0,0
12679.0,6.0,565.0,343.0,0
12679.0,7.0,457.0,343.0,0
12679.0,8.0,664.0,0.0,0
12679.0,9.0,616.0,266.0,0
175.0,1.0,649.0,357.0,0
175.0,2.0,731.0,357.0,0
175.0,3.0,771.0,0.0,0
175.0,4.0,645.0,0.0,0
175.0,5.0,675.0,420.0,0
175.0,6.0,555.0,420.0,0
175.0,7.0,627.0,0.0,0
175.0,8.0,602.0,42.00000000000001,0
14630.0,1.0,926.0,398.99999999999994,0
14630.0,2.0,793.0,398.99999999999994,0
14630.0,3.0,921.0,0.0,0
14630.0,4.0,642.0,420.0,0
14630.0,5.0,608.0,420.0,0
14630.0,6.0,619.0,0.0,0
14630.0,7.0,762.0,0.0,0
14630.0,8.0,739.0,168.00000000000003,0
14630.0,9.0,493.0,168.00000000000003,0
4289.0,1.0,895.12,504.0,0
4289.0,2.0,813.04,420.0,0
4289.0,1.0,925.84,420.0,0
4289.0,6.0,804.32,0.0,0
4289.0,5.0,1018.2,420.0,0
4289.0,4.0,916.48,0.0,0
4289.0,3.0,898.0,0.0,0
4289.0,2.0,850.64,420.0,0
4289.0,3.0,474.08,139.99999999999997,0
8885.0,12.0,794.96,350.00000000000006,0
8885.0,11.0,766.96,0.0,0
8885.0,10.0,640.96,350.00000000000006,0
8885.0,9.0,801.96,0.0,0
8885.0,8.0,756.96,420.0,0
8885.0,7.0,712.96,420.0,0
8885.0,2.0,740.96,420.0,0
8885.0,6.0,774.96,0.0,0
8885.0,5.0,623.96,420.0,0
8885.0,4.0,746.96,0.0,0
8885.0,3.0,798.96,154.0,0
8885.0,1.0,664.96,154.0,0
11037.0,1.0,708.96,266.0,0
11037.0,2.0,641.96,266.0,0
11037.0,3.0,689.96,420.0,0
11037.0,4.0,670.96,420.0,0
11037.0,5.0,694.96,0.0,0
11037.0,6.0,735.96,0.0,0
11037.0,7.0,809.96,420.0,0
11037.0,8.0,860.96,0.0,0
11037.0,9.0,777.96,420.0,0
11037.0,10.0,666.96,0.0,0
9770.0,1.0,772.0,420.0,0
9770.0,2.0,643.0,0.0,0
9770.0,3.0,704.0,420.0,0
9770.0,4.0,743.0,420.0,0
9770.0,5.0,657.0,0.0,0
9770.0,6.0,604.0,0.0,0
9770.0,7.0,810.0,420.0,0
9770.0,8.0,613.0,0.0,0
9770.0,9.0,574.0,279.99999999999994,0
9770.0,10.0,672.0,0.0,0
9770.0,11.0,601.0,279.99999999999994,0
13097.0,1.0,624.0,279.99999999999994,0
13097.0,2.0,635.0,0.0,0
13097.0,3.0,620.0,420.0,0
13097.0,4.0,700.0,0.0,0
13097.0,5.0,727.0,420.0,0
13097.0,6.0,710.0,266.0,0
13097.0,7.0,685.0,0.0,0
13097.0,8.0,705.0,266.0,0
3780.0,12.0,454.0,350.00000000000006,0
3780.0,11.0,744.0,420.0,0
3780.0,10.0,519.0,420.0,0
3780.0,9.0,585.0,0.0,0
3780.0,8.0,672.0,0.0,0
3780.0,1.0,918.0,420.0,0
3780.0,3.0,831.0,0.0,0
3780.0,2.0,928.0,0.0,0
3780.0,7.0,689.0,420.0,0
3780.0,6.0,590.0,259.0,0
3780.0,5.0,532.0,259.0,0
3780.0,4.0,906.0,0.0,0
12515.0,1.0,871.0,322.0,0
12515.0,2.0,712.0,420.0,0
12515.0,3.0,629.0,420.0,0
12515.0,4.0,745.0,0.0,0
12515.0,5.0,936.0,0.0,0
12515.0,6.0,446.0,420.0,0
12515.0,7.0,573.0,0.0,0
12515.0,8.0,717.0,0.0,0
12515.0,9.0,489.0,420.0,0
12515.0,10.0,692.0,84.00000000000001,0
13355.0,3.0,569.0,378.0,0
13355.0,2.0,710.0,0.0,0
13355.0,1.0,883.0,378.0,0
13355.0,7.0,597.0,0.0,0
13355.0,6.0,696.0,0.0,0
13355.0,5.0,675.0,420.0,0
13355.0,4.0,619.0,0.0,0
13355.0,10.0,477.0,420.0,0
13355.0,9.0,545.0,168.00000000000003,0
13355.0,8.0,572.0,168.00000000000003,0
11947.0,11.0,647.96,252.0,0
11947.0,10.0,653.96,252.0,0
11947.0,9.0,569.96,0.0,0
11947.0,2.0,661.96,420.0,0
11947.0,4.0,715.96,0.0,0
11947.0,3.0,656.96,420.0,0
11947.0,1.0,808.96,0.0,0
11947.0,8.0,703.96,0.0,0
11947.0,7.0,633.96,420.0,0
11947.0,6.0,684.96,420.0,0
11947.0,5.0,633.96,56.0,0
6337.0,1.0,734.96,392.0,0
6337.0,2.0,710.96,0.0,0
6337.0,3.0,672.96,392.0,0
6337.0,4.0,671.96,420.0,0
6337.0,5.0,758.96,420.0,0
6337.0,6.0,683.96,0.0,0
6337.0,7.0,701.96,0.0,0
6337.0,8.0,641.96,420.0,0
6337.0,9.0,625.96,420.0,0
6337.0,10.0,580.96,0.0,0
6337.0,11.0,719.96,0.0,0
6337.0,12.0,557.96,0.0,0
11378.0,1.0,611.0,420.0,0
11378.0,2.0,653.0,420.0,0
11378.0,3.0,588.0,0.0,0
11378.0,4.0,590.0,0.0,0
11378.0,5.0,684.0,420.0,0
11378.0,6.0,624.0,0.0,0
11378.0,7.0,841.0,0.0,0
11378.0,8.0,626.0,420.0,0
11378.0,9.0,726.0,126.0,0
12364.0,1.0,937.28,357.0,0
12364.0,2.0,924.68,357.0,0
12364.0,3.0,940.56,0.0,0
12364.0,4.0,951.28,420.0,0
12364.0,5.0,951.6,420.0,0
12364.0,1.0,954.88,0.0,0
12364.0,2.0,893.88,336.00000000000006,0
12364.0,3.0,766.68,336.00000000000006,0
6927.0,1.0,740.6,329.0,0
6927.0,2.0,700.36,329.0,0
6927.0,3.0,625.76,0.0,0
6927.0,4.0,729.92,420.0,0
6927.0,5.0,701.56,0.0,0
6927.0,6.0,729.56,420.0,0
6927.0,7.0,718.32,420.0,0
6927.0,8.0,628.28,0.0,0
6927.0,9.0,597.52,420.0,0
6927.0,10.0,649.52,0.0,0
6927.0,11.0,656.0,0.0,0
6927.0,12.0,676.0,175.00000000000003,0
6927.0,13.0,658.08,175.00000000000003,0
3642.0,1.0,729.96,245.00000000000003,0
3642.0,2.0,647.96,245.00000000000003,0
3642.0,3.0,764.96,420.0,0
3642.0,4.0,729.96,0.0,0
3642.0,5.0,679.96,420.0,0
3642.0,6.0,783.96,0.0,0
3642.0,7.0,619.96,420.0,0
3642.0,8.0,691.96,0.0,0
3642.0,9.0,747.96,420.0,0
3642.0,10.0,983.96,175.00000000000003,0
3642.0,11.0,917.96,175.00000000000003,0
12670.0,1.0,1690.0,0.0,0
12670.0,9.0,658.0,420.0,0
12670.0,8.0,580.0,0.0,0
12670.0,7.0,573.0,0.0,0
12670.0,6.0,680.0,0.0,0
12670.0,5.0,474.0,420.0,0
12670.0,4.0,693.0,420.0,0
12670.0,3.0,778.0,420.0,0
12670.0,2.0,1107.0,490.0,0
8447.0,2.0,658.48,406.0,0
8447.0,6.0,627.76,0.0,0
8447.0,5.0,733.36,406.0,0
8447.0,4.0,798.96,0.0,0
8447.0,3.0,676.56,420.0,0
8447.0,14.0,764.32,0.0,0
8447.0,13.0,617.6,420.0,0
8447.0,12.0,779.88,0.0,0
8447.0,11.0,843.0,0.0,0
8447.0,10.0,674.28,420.0,0
8447.0,9.0,730.76,420.0,0
8447.0,8.0,653.04,266.0,0
8447.0,7.0,697.72,266.0,0
8447.0,1.0,658.2,0.0,0
2077.0,1.0,673.44,308.0,0
2077.0,2.0,659.64,0.0,0
2077.0,3.0,656.0,420.0,0
2077.0,4.0,550.8,0.0,0
2077.0,5.0,714.08,420.0,0
2077.0,6.0,785.08,0.0,0
2077.0,7.0,581.8,420.0,0
2077.0,8.0,742.16,420.0,0
2077.0,9.0,714.0,0.0,0
2077.0,10.0,648.12,0.0,0
2077.0,11.0,640.76,420.0,0
2077.0,12.0,646.84,0.0,0
2077.0,13.0,635.6,420.0,0
2077.0,14.0,622.12,0.0,0
3530.0,1.0,677.0,420.0,0
3530.0,2.0,626.0,420.0,0
3530.0,3.0,722.0,0.0,0
3530.0,4.0,655.0,0.0,0
3530.0,5.0,681.0,420.0,0
3530.0,6.0,626.0,0.0,0
3530.0,7.0,794.0,420.0,0
3530.0,8.0,923.0,0.0,0
3530.0,9.0,670.0,0.0,0
3530.0,10.0,638.0,315.0,0
3530.0,11.0,630.0,315.0,0
12707.0,1.0,641.0,210.0,0
12707.0,2.0,718.96,0.0,0
12707.0,3.0,739.96,420.0,0
12707.0,4.0,676.96,420.0,0
12707.0,5.0,712.96,0.0,0
12707.0,6.0,623.96,420.0,0
12707.0,7.0,811.96,0.0,0
12707.0,8.0,608.96,420.0,0
12707.0,9.0,641.96,0.0,0
12707.0,10.0,608.96,266.0,0
12707.0,11.0,590.96,0.0,0
12707.0,12.0,565.96,266.0,0
